Rank,Name,Team,Player_Type,Position,Salary_M,Dollar_Per_Score,Rostered_By,HR,R,RBI,SB,AVG,OBP,SLG,W,QS,SO,ERA,WHIP,IP,SV,HLD,Strategy_Score,FPTS,WAR,z_HR,z_R,z_RBI,z_QS,z_K,z_ERA,z_WHIP,Block_Type,Blocking_Franchise,Tier
88,Maikel Garcia,KCR,Batter,Batter,,,,12.6126,80.6551,61.1925,26.0936,0.275086,0.338327,0.41386,,,90.63,,,,,,3.0640993836925396,737.0,3.55017,-0.8837394232974218,1.048742856327659,-0.1646305515423622,,,,,,,Tier 1 - Elite
89,Trea Turner,PHI,Batter,Batter,17.8,5.816239777893009,Ross & Jack Kantor,17.9146,85.397,64.8545,26.2152,0.280222,0.332064,0.441097,,,110.314,,,,,,3.0603965241694744,760.2,3.94761,-0.12614410971129997,1.370452909417863,0.0988714859750201,,,,,Partial,Ross & Jack Kantor,Tier 1 - Elite
90,Kirby Yates,LAA,Pitcher,RP,,,,7.26133,25.9132,,,0.22319,,,2.7156,0.0,65.928,3.88489,1.29471,56.0,6.259,11.8374,3.040851688988689,332.1000000000001,0.345082,,,,-0.7013491910761157,-0.3909363492937086,0.4174284993906815,0.2858216768639862,,,Tier 2 - Strong
91,Mark Leiter Jr.,ATH,Pitcher,RP,,,,7.552,30.2136,,,0.23862,,,3.2495,0.0,65.9096,3.9213,1.3092,64.0,6.11,13.1067,3.0274333248272787,348.80000000000007,0.504975,,,,-0.7013491910761157,-0.39132515783609456,0.3352183701682715,0.122550475960458,,,Tier 2 - Strong
92,Elly De La Cruz,CIN,Batter,Batter,15.1,5.031467919380502,Nolan Chidester,23.2441,83.1261,81.8924,37.6072,0.263612,0.341835,0.465628,,,154.033,,,,,,3.0011122483434582,839.3,4.62364,0.6353806401486087,1.2163856875104953,1.324846735843236,,,,,,,Tier 1 - Elite
93,Ketel Marte,ARI,Batter,Batter,,,,26.0001,90.264,79.3525,5.8557,0.280125,0.364727,0.494964,,,98.1996,,,,,,2.9922372824644405,862.1,4.49146,1.0291815990779472,1.7006502624598967,1.1420862702259789,,,,,,,Tier 1 - Elite
94,Freddie Freeman,LAD,Batter,Batter,24.6,8.322597160916704,Zack Semler,23.9556,88.2507,91.6627,7.4261,0.279229,0.362303,0.469213,,,124.145,,,,,,2.9558080878313713,900.9,3.1756,0.7370458731958601,1.5640596869761227,2.0278762162244712,,,,,Partial,Zack Semler,Tier 1 - Elite
95,Erik Miller,SFG,Pitcher,RP,,,,5.69333,25.6678,,,0.222314,,,3.1253,0.0,69.7046,3.45462,1.34273,61.0,2.394,12.556,2.899302582437404,348.0000000000001,0.274152,,,,-0.7013491910761157,-0.3111333959689905,1.3889350168454,-0.2552606604298353,,,Tier 2 - Strong
96,Corbin Carroll,ARI,Batter,Batter,33.0,11.430100058094778,Jake Levine & Johnny Drago,26.8982,91.0918,85.6888,32.5681,0.261203,0.34875,0.499266,,,126.127,,,,,,2.887113833848677,892.0,4.57861,1.1575098433502398,1.7568116285680124,1.5980196291340587,,,,,,,Tier 1 - Elite
97,Tyler Rogers,TOR,Pitcher,RP,,,,8.35378,36.5238,,,0.271993,,,3.6641,0.0,50.926,4.05982,1.31975,74.0,2.064,17.6492,2.8589040421674277,362.6,0.224198,,,,-0.7013491910761157,-0.7079420967325212,0.022454099366617287,0.0036746188498821054,,,Tier 2 - Strong
98,Sam Hentges,SFG,Pitcher,RP,,,,4.818,22.0835,,,0.23609,,,2.8037,0.0,55.8438,3.33989,1.24015,54.0,0.0,7.2262,2.8567500962469365,290.70000000000005,0.474676,,,,-0.7013491910761157,-0.6040245614202566,1.6479838530356519,0.9005957777126096,,,Tier 2 - Strong
99,Tanner Banks,PHI,Pitcher,RP,,,,8.06689,28.2546,,,0.242783,,,3.1635,0.0,60.1653,3.79531,1.24324,62.0,0.0,12.5389,2.853912954465554,318.59999999999997,0.427791,,,,-0.7013491910761157,-0.5127073812071631,0.6196911573347479,0.8657781096110309,,,Tier 2 - Strong
100,Hunter Gaddis,CLE,Pitcher,RP,,,,9.34267,31.9284,,,0.242726,,,3.1613,0.0,63.5129,4.06708,1.26256,66.0,3.288,13.6364,2.8406779926717505,343.5000000000001,0.167152,,,,-0.7013491910761157,-0.44196958357176985,0.006061747316228309,0.6480831750729916,,,Tier 2 - Strong
101,Adbert Alzolay,NYM,Pitcher,RP,,,,8.32178,29.1845,,,0.241274,,,3.1313,0.0,60.4715,3.9337,1.26093,62.0,1.185,13.819,2.823852710493721,321.59999999999997,0.198478,,,,-0.7013491910761157,-0.5062370999202838,0.3072204134981842,0.6664497766929172,,,Tier 2 - Strong
102,Graham Ashcraft,CIN,Pitcher,RP,,,,7.8,31.2817,,,0.25815,,,3.1803,0.0,57.3295,3.98201,1.30547,65.0,2.096,15.9084,2.8215435981333945,333.0,0.391137,,,,-0.7013491910761157,-0.5726303847124947,0.19814127747141658,0.16457957046495533,,,Tier 2 - Strong
103,Bryce Harper,PHI,Batter,Batter,24.4,9.003124386781222,Jake Levine & Johnny Drago,26.9251,82.7258,86.7633,9.172,0.272763,0.367696,0.494792,,,128.49,,,,,,2.7101702644278842,871.0,3.54154,1.1613535464689624,1.189227684547125,1.6753361062810896,,,,,,,Tier 1 - Elite
104,Justin Topa,MIN,Pitcher,RP,,,,6.545,30.7584,,,0.259858,,,3.0737,0.0,53.4624,4.03523,1.35967,63.0,11.717,9.992,2.7016547159555615,344.70000000000005,0.281371,,,,-0.7013491910761157,-0.6543456844005785,0.07797585376318553,-0.44613810303202855,,,Tier 2 - Strong
105,Brusdar Graterol,LAD,Pitcher,RP,,,,5.532,23.8568,,,0.249044,,,2.8908,0.0,48.737,3.61778,1.28169,54.0,0.0,11.4914,2.6813545713594737,275.6,0.489147,,,,-0.7013491910761157,-0.7541976347370247,1.0205360966606039,0.4325291327483173,,,Tier 2 - Strong
106,Steven Okert,HOU,Pitcher,RP,,,,9.48622,30.1619,,,0.226682,,,3.2522,0.0,71.3417,3.98562,1.24709,64.0,0.0,13.8881,2.6278095435322317,333.90000000000003,0.349991,,,,-0.7013491910761157,-0.27654000114616145,0.18999025944085057,0.8223968726559854,,,Tier 2 - Strong
107,Aaron Ashby,MIL,Pitcher,RP,,,,5.53956,27.3248,,,0.234363,,,3.3173,0.0,67.0024,3.48025,1.33998,64.0,0.0,13.2476,2.6138999889448566,341.6,0.450762,,,,-0.7013491910761157,-0.3682333113622155,1.3310650467281144,-0.2242740626048035,,,Tier 2 - Strong
108,Brendan Donovan,STL,Batter,Batter,,,,11.8235,69.2257,53.0867,6.1579,0.279777,0.353144,0.412055,,,73.0826,,,,,,2.492704224256745,648.2,2.83464,-0.996492811066341,0.27332522187961583,-0.7478896492235196,,,,,,,Tier 1 - Elite
109,Luke Keaschall,MIN,Batter,Batter,1.0,0.41328253625181155,Tyler Hart,9.8512,62.1762,48.227,19.8896,0.267196,0.350554,0.400851,,,79.8788,,,,,,2.4196522046861997,564.7,2.59241,-1.2783119806223402,-0.20494193248032277,-1.0975731150135863,,,,,,,Tier 2 - Strong
110,Brad Keller,PHI,Pitcher,RP,,,,7.83511,32.7367,,,0.252288,,,3.3796,0.0,60.8904,3.97751,1.35215,68.0,2.092,16.2429,2.4028006272092917,342.20000000000005,0.295458,,,,-0.7013491910761157,-0.4973853663112904,0.20830182626297994,-0.36140384279776105,,,Tier 2 - Strong
111,Ben Brown,CHC,Pitcher,RP,,,,5.57158,19.9454,,,0.224739,,,2.7252,0.7353,55.8121,3.38586,1.15666,48.8735,0.0,0.7242,2.371876058186894,247.2,0.661198,,,,-0.5803445435404797,-0.6046944109199107,1.544188202380497,1.8413488876805653,,,Tier 2 - Strong
112,PJ Poulin,WSN,Pitcher,RP,,,,6.954,28.6541,,,0.243148,,,2.9252,0.0,56.472,3.8897,1.35348,61.0,2.306,14.8402,2.3654147142704693,312.1000000000001,0.181455,,,,-0.7013491910761157,-0.590750130641623,0.4065680016823654,-0.3763900882913223,,,Tier 2 - Strong
113,Brock Burke,LAA,Pitcher,RP,,,,8.26,29.8808,,,0.246543,,,3.0175,0.0,59.6191,3.95114,1.30257,63.0,2.086,12.7807,2.3299702049632676,321.80000000000007,0.203146,,,,-0.7013491910761157,-0.5242490782642941,0.26784264218154485,0.19725634635316922,,,Tier 2 - Strong
114,Andrew Nardi,MIA,Pitcher,RP,,,,6.188,22.0842,,,0.219704,,,2.6283,0.0,61.8238,3.5471,1.23806,52.0,0.0,6.6693,2.3296860513747903,279.2,0.423056,,,,-0.7013491910761157,-0.4776617851448201,1.1801244496801029,0.9241455920596352,,,Tier 2 - Strong
115,Brant Hurter,DET,Pitcher,RP,,,,5.61611,24.4622,,,0.249094,,,2.7682,0.0,48.5666,3.65832,1.26778,55.0,0.0,9.2329,2.327449097062103,266.4,0.355076,,,,-0.7013491910761157,-0.7577983399339033,0.9290008415472708,0.5892649784742047,,,Tier 2 - Strong
116,Brooks Raley,NYM,Pitcher,RP,,,,7.13244,27.2872,,,0.23842,,,3.0049,0.0,57.2666,3.85393,1.2922,59.0,0.0,12.8875,2.314328299850806,301.1,0.259986,,,,-0.7013491910761157,-0.5739595182622816,0.48733307507664136,0.3141039897879241,,,Tier 2 - Strong
117,Hogan Harris,ATH,Pitcher,RP,,,,8.514,32.7609,,,0.243512,,,3.2711,0.0,63.52,4.15972,1.3693,66.0,10.183,11.3525,2.3016967888331754,345.10000000000014,0.0802593,,,,-0.7013491910761157,-0.44181955418856655,-0.2031100838061027,-0.5546475346884118,,,Tier 2 - Strong
118,Hoby Milner,CHC,Pitcher,RP,,,,6.71333,27.707,,,0.255522,,,3.0221,0.0,50.5223,3.80006,1.31933,60.0,0.0,13.5182,2.292591772536319,296.9,0.175053,,,,-0.7013491910761157,-0.7164726406760653,0.6089661336103191,0.00840711742679698,,,Tier 2 - Strong
119,Iván Herrera,STL,Batter,Batter,1.5,0.6571323445745042,Brenden Freedman,15.867,63.6549,55.4906,7.4171,0.273047,0.361293,0.440579,,,93.2501,,,,,,2.282645212010156,617.6,2.26056,-0.41872279022788667,-0.1046208258554502,-0.5749151686150993,,,,,,,Tier 2 - Strong
120,Mason Montgomery,PIT,Pitcher,RP,1.0,0.4423517361065102,Ethan Gobetz,7.12,27.9163,,,0.236563,,,2.9365,0.0,60.8679,3.88688,1.31094,60.0,2.137,12.1345,2.2606444563816934,313.5,0.202726,,,,-0.7013491910761157,-0.4978608115397515,0.4129352789250784,0.10294441042752817,,,Tier 2 - Strong
121,Brady Basso,ATH,Pitcher,RP,,,,6.666,24.7688,,,0.247181,,,2.7793,0.0,49.8148,3.80846,1.27182,54.0,2.037,8.9182,2.2581750397218774,267.3,0.337161,,,,-0.7013491910761157,-0.7314227517487863,0.5899997758660664,0.5437428493057943,,,Tier 2 - Strong
122,Julio Rodríguez,SEA,Batter,Batter,33.1,14.72144034796115,Brenden Freedman,29.7784,84.4803,90.6497,22.5935,0.274754,0.334297,0.490239,,,134.157,,,,,,2.2484212969408386,857.0,5.58504,1.569057565377918,1.3082602006581272,1.954985019063054,,,,,,,Tier 2 - Strong
123,José Buttó,SFG,Pitcher,RP,,,,7.03356,29.7432,,,0.246261,,,2.9803,0.0,57.7015,3.98094,1.34432,62.0,1.197,15.7298,2.245576573831656,323.29999999999995,0.00629721,,,,-0.7013491910761157,-0.5647696902686047,0.20055723018407715,-0.27317654789958057,,,Tier 2 - Strong
124,Justin Slaten,BOS,Pitcher,RP,,,,7.36067,28.9499,,,0.247644,,,3.0354,0.0,58.8977,3.95787,1.28749,61.0,0.0,13.3837,2.2347866638750915,318.50000000000006,0.415108,,,,-0.7013491910761157,-0.5394929088337088,0.25264697698882776,0.36717558097188696,,,Tier 2 - Strong
125,Nolan Schanuel,LAA,Batter,Batter,1.5,0.6733145873645032,Ross & Jack Kantor,15.5547,70.7192,57.0233,5.729,0.269414,0.363983,0.419582,,,74.9571,,,,,,2.2277847950262295,679.3,1.99259,-0.46334689743892893,0.3746504215443533,-0.4646285566809399,,,,,,,Tier 2 - Strong
126,Pierson Ohl,MIN,Pitcher,RP,,,,8.86667,29.9415,,,0.26062,,,2.8956,0.0,48.526,4.19188,1.24293,60.0,1.9,11.4852,2.2243631802203363,279.1,0.125936,,,,-0.7013491910761157,-0.7586562544350376,-0.2757241391698137,0.8692711442749413,,,Tier 2 - Strong
127,Andrew Saalfrank,ARI,Pitcher,RP,,,,6.216,31.6458,,,0.255475,,,3.0945,0.0,55.109,4.15214,1.47252,63.0,19.583,7.7698,2.2176651920479067,374.2000000000001,-0.00356882,,,,-0.7013491910761157,-0.6195515460368437,-0.18599520384164622,-1.7177153992337753,,,Tier 2 - Strong
128,Tommy Nance,TOR,Pitcher,RP,,,,6.25111,26.9079,,,0.250187,,,2.9586,0.0,53.361,3.82528,1.2903,58.0,0.0,11.7121,2.193223505544527,297.80000000000007,0.337648,,,,-0.7013491910761157,-0.6564883575635099,0.5520219023829327,0.33551291192158234,,,Tier 2 - Strong
129,Zack Wheeler,PHI,Pitcher,SP,,,,14.5086,48.7226,,,0.222277,,,8.6982,13.0375,145.14,3.20176,1.08713,125.797,0.0,0.0,2.131246736828037,653.9000000000001,3.01561,,,,1.4441670502483153,1.282884425677844,1.9598675429420365,2.6248027592349072,,,Tier 2 - Strong
130,Jonathan Bowlan,PHI,Pitcher,RP,,,,7.19911,25.9377,,,0.244427,,,2.8355,0.0,52.863,3.84237,1.26348,56.0,0.0,10.0109,2.121262753983023,276.50000000000006,0.271073,,,,-0.7013491910761157,-0.667011545286782,0.513434395972304,0.637716749618799,,,Tier 2 - Strong
131,Brent Headrick,NYY,Pitcher,RP,,,,7.60844,24.6197,,,0.237956,,,2.7126,0.0,53.4926,3.89012,1.25527,53.0,0.0,10.0987,2.1208943067565524,252.4000000000001,0.168431,,,,-0.7013491910761157,-0.6537075312494884,0.40561968379515256,0.7302258289437091,,,Tier 2 - Strong
132,Drey Jameson,ARI,Pitcher,RP,,,,6.15444,27.0395,,,0.245529,,,2.9534,0.0,57.5582,3.86961,1.31764,58.0,1.13,12.3002,2.1041908875981634,309.40000000000003,0.236154,,,,-0.7013491910761157,-0.5677977481014258,0.45192920728736924,0.027449790271997784,,,Tier 2 - Strong
133,Tyler Phillips,MIA,Pitcher,RP,,,,7.64622,33.9761,,,0.266683,,,3.17,0.0,50.6985,4.12421,1.36438,68.0,3.267,15.5123,2.0859645042601778,332.20000000000005,0.122157,,,,-0.7013491910761157,-0.7127493762647389,-0.1229320643420048,-0.49920969421599143,,,Tier 2 - Strong
134,Calvin Faucher,MIA,Pitcher,RP,,,,7.06844,30.7653,,,0.243803,,,3.0432,0.0,63.5313,3.98865,1.35461,64.0,5.446,11.5391,2.0425251772081747,345.5,0.237099,,,,-0.7013491910761157,-0.4415807750293839,0.18314882325453113,-0.3891227630339725,,,Tier 2 - Strong
135,Justin Sterner,ATH,Pitcher,RP,,,,9.93056,33.5226,,,0.24315,,,3.1615,0.0,63.2949,4.35771,1.30913,65.0,8.486,10.302,2.0352885759714963,324.4,0.177638,,,,-0.7013491910761157,-0.44657611956308185,-0.6501516516376028,0.12333922572327714,,,Tier 2 - Strong
136,William Contreras,MIL,Batter,Batter,,,,19.9153,74.3872,74.4436,6.1572,0.269559,0.358829,0.444685,,,110.376,,,,,,2.0016783002078555,758.9,4.24866,0.15973309585108267,0.623502669532474,0.788862580447421,,,,,,,Tier 2 - Strong
137,Gabriel Moreno,ARI,Batter,Batter,,,,10.293,47.9653,49.8922,3.923,0.280021,0.353624,0.426985,,,68.8534,,,,,,1.9982949713789462,492.2,3.40823,-1.2151838007765559,-1.1690679987110697,-0.977752363273022,,,,,,,Tier 2 - Strong
138,Ryan Fernandez,STL,Pitcher,RP,,,,6.91333,28.6071,,,0.237597,,,2.9977,0.0,60.9239,3.89988,1.3435,61.0,1.132,13.1501,1.922072279494697,314.30000000000007,0.168808,,,,-0.7013491910761157,-0.49667748119335936,0.38358258241611604,-0.2639369078208434,,,Tier 2 - Strong
139,Dietrich Enns,BAL,Pitcher,RP,,,,7.90844,29.2324,,,0.254532,,,3.1802,0.0,55.7414,3.91835,1.29125,62.0,0.0,11.3637,1.9206437371719172,295.2,0.371076,,,,-0.7013491910761157,-0.6061883654822308,0.34187917437607407,0.32480845085475324,,,Tier 2 - Strong
140,Chase Meidroth,CHW,Batter,Batter,,,,8.7268,63.0797,40.7975,12.5873,0.261106,0.356173,0.369852,,,74.3591,,,,,,1.888785851290998,557.5,2.66358,-1.438975913213105,-0.1436447661615477,-1.6321685240074124,,,,,,,Tier 2 - Strong
141,Bennett Sousa,HOU,Pitcher,RP,,,,5.87222,21.6634,,,0.229925,,,2.6418,0.0,54.7555,3.60404,1.23303,50.0,0.0,4.4204,1.883309858285685,250.4,0.421367,,,,-0.7013491910761157,-0.6270213188484436,1.0515596389708466,0.9808228964450548,,,Tier 2 - Strong
142,Wandy Peralta,SDP,Pitcher,RP,,,,5.88667,26.9076,,,0.246624,,,3.0558,0.0,54.3817,3.66741,1.36322,60.0,0.0,12.3124,1.8800873770949063,294.0,0.187845,,,,-0.7013491910761157,-0.6349200489106105,0.9084765329883114,-0.4861389838607074,,,Tier 2 - Strong
143,Corey Seager,TEX,Batter,Batter,,,,24.8444,70.871,73.8838,2.4976,0.275325,0.358328,0.497412,,,92.2472,,,,,,1.8778543252872937,727.6,3.91377,0.8640452535646539,0.3849491596153989,0.7485817392125129,,,,,,,Tier 2 - Strong
144,Brice Turang,MIL,Batter,Batter,,,,14.297,77.0404,61.6939,26.372,0.260801,0.33219,0.395432,,,126.613,,,,,,1.872231631394975,680.2,2.90769,-0.6430578793131774,0.8035067001655385,-0.12855192739948545,,,,,,,Tier 2 - Strong
145,Jake Bird,NYY,Pitcher,RP,,,,6.45367,26.3835,,,0.237966,,,2.9223,0.0,57.8999,3.82745,1.33061,57.0,0.0,12.287,1.8660520181394378,295.79999999999995,0.208142,,,,-0.7013491910761157,-0.56057731989853,0.5471222599656673,-0.11869427292460678,,,Tier 2 - Strong
146,John Schreiber,KCR,Pitcher,RP,,,,7.45244,30.9641,,,0.248646,,,3.1629,0.0,58.7639,4.0293,1.3393,64.0,1.052,13.5886,1.7777035951779587,324.3,0.323608,,,,-0.7013491910761157,-0.5423202231256242,0.09136519917073586,-0.21661192205170465,,,Tier 2 - Strong
147,Francisco Lindor,NYM,Batter,Batter,16.6,9.38599432027607,Jake Zuckman & Andrew Meyers,26.2375,94.0617,73.2706,22.9672,0.259467,0.336618,0.452258,,,118.199,,,,,,1.7685925895075276,827.7,4.89002,1.0631033507651115,1.9583018933716976,0.7044584597461948,,,,,Partial,Jake Zuckman & Andrew Meyers,Tier 2 - Strong
148,Caleb Ferguson,CIN,Pitcher,RP,,,,6.84667,28.493,,,0.245445,,,2.955,0.0,58.6767,3.93559,1.34374,60.0,1.048,12.6866,1.7577415365227524,306.29999999999995,0.321321,,,,-0.7013491910761157,-0.544162837522149,0.3029529830057274,-0.26664119272193726,,,Tier 2 - Strong
149,Colin Selby,BAL,Pitcher,RP,,,,6.37356,26.8008,,,0.2409,,,3.0031,0.0,60.0849,3.82286,1.33744,58.0,0.0,12.0265,1.749210127405779,307.6,0.271393,,,,-0.7013491910761157,-0.5144063054901975,0.5574860197330623,-0.19565371406822915,,,Tier 2 - Strong
150,Garrett Crochet,BOS,Pitcher,SP,,,,19.5212,70.6296,,,0.219268,,,13.5715,20.7616,238.814,3.01049,1.07399,192.855,0.0,0.0,1.7488522220610856,1084.0,5.59019,,,,2.7152835986367365,3.262300262605143,2.391736024578135,2.772862357569784,,,Tier 2 - Strong
151,Anthony Bender,MIA,Pitcher,RP,,,,6.60833,29.0041,,,0.245864,,,2.9167,0.0,58.6553,3.94086,1.34194,61.0,1.089,12.4182,1.7230960010934315,304.50000000000006,0.240332,,,,-0.7013491910761157,-0.5446150387616631,0.29105385142094053,-0.24635905596373459,,,Tier 2 - Strong
152,Joe Jiménez,ATL,Pitcher,RP,,,,5.85411,21.0846,,,0.23183,,,2.483,0.0,52.2991,3.77084,1.2165,47.0,0.0,4.1321,1.669608016411392,230.8,0.355741,,,,-0.7013491910761157,-0.6789272592569691,0.6749419637635413,1.1670805190078821,,,Tier 2 - Strong
153,Gordon Graceffo,STL,Pitcher,RP,,,,7.34667,29.3625,,,0.258868,,,2.8868,0.0,47.6586,4.06187,1.31727,60.0,0.0,12.6761,1.6394536874936771,287.29999999999995,0.0240778,,,,-0.7013491910761157,-0.7769851962646888,0.017825404917127793,0.03161889616118363,,,Tier 2 - Strong
154,Brenan Hanifee,DET,Pitcher,RP,,,,5.86444,27.4622,,,0.26475,,,2.8315,0.0,43.5398,3.88733,1.32409,58.0,0.0,11.0151,1.6384193520096957,274.80000000000007,0.245265,,,,-0.7013491910761157,-0.8640191432418239,0.41191922404592235,-0.04522786644489493,,,Tier 2 - Strong
155,Brendon Little,TOR,Pitcher,RP,,,,4.41,22.8282,,,0.233652,,,2.8751,0.0,56.7949,3.42761,1.38594,54.0,0.0,9.6387,1.6374957406399728,292.6,0.366822,,,,-0.7013491910761157,-0.5839269633407304,1.449920888592098,-0.7421446211642383,,,Tier 2 - Strong
156,Alejandro Kirk,TOR,Batter,Batter,,,,14.1614,53.9039,55.7626,0.9634,0.276288,0.354371,0.434932,,,54.7954,,,,,,1.636222221319759,557.1,4.17696,-0.6624335723577414,-0.7661688820528768,-0.5553431985974238,,,,,,,Tier 2 - Strong
157,Nick Mears,KCR,Pitcher,RP,,,,7.24667,28.8667,,,0.241623,,,2.9734,0.0,60.2665,4.03395,1.31571,60.0,0.0,12.4847,1.6237007513875326,305.29999999999995,0.303877,,,,-0.7013491910761157,-0.5105689342240404,0.0808659654194535,0.04919674801829244,,,Tier 2 - Strong
158,Justin Wilson,,Pitcher,RP,,,,5.72222,20.7493,,,0.227046,,,2.6379,0.0,54.7935,3.44391,1.21149,50.0,0.0,0.0,1.6180551458298729,234.4,0.476308,,,,-0.7013491910761157,-0.6262183446848204,1.4131171229693222,1.2235324663182117,,,Tier 2 - Strong
159,Jeremy Peña,HOU,Batter,Batter,5.0,3.125566929965047,Brian Frederick,17.8674,78.8479,64.4384,16.2838,0.272277,0.326103,0.428994,,,105.466,,,,,,1.5997097845080908,699.6,3.4951,-0.1328884512430361,0.9261349548652454,0.06893068919430387,,,,,Partial,Brian Frederick,Tier 2 - Strong
160,James Wood,WSN,Batter,Batter,1.5,0.9642524930432659,Nick & Alex Gianaris,22.7992,73.72,60.9323,14.3015,0.259353,0.352468,0.474536,,,146.208,,,,,,1.5556091488712336,704.0,2.46271,0.5718095056683247,0.578237069789378,-0.1833534434489772,,,,,,,Tier 2 - Strong
161,Greg Weissert,BOS,Pitcher,RP,,,,8.44278,33.4382,,,0.25609,,,3.1078,0.0,58.0416,4.30523,1.36003,65.0,1.085,16.5234,1.5523836388257781,327.6,0.163538,,,,-0.7013491910761157,-0.5575830715041773,-0.5316570737306521,-0.45019453038367063,,,Tier 2 - Strong
162,Victor Vodnik,COL,Pitcher,RP,,,,7.296,33.7193,,,0.258272,,,2.9663,0.0,62.9034,4.38628,1.47426,64.0,22.269,4.5019,1.5411348290374285,381.1,0.26477,,,,-0.7013491910761157,-0.4548488665383048,-0.7146598469653772,-1.7373214647667026,,,Tier 2 - Strong
163,Chris Sale,ATL,Pitcher,SP,,,,18.0894,64.9745,,,0.220891,,,12.0899,17.736,205.46,3.19138,1.09201,168.535,0.0,0.0,1.5386449876190185,916.2,4.15073,,,,2.2173757221457526,2.5575002559344227,1.9833045421545774,2.5698156329126696,,,Tier 2 - Strong
164,David Morgan,SDP,Pitcher,RP,,,,7.936,31.0475,,,0.240912,,,3.1381,0.0,62.2921,4.0426,1.34567,64.0,0.0,13.8154,1.5372545246641574,311.80000000000007,0.0347043,,,,-0.7013491910761157,-0.46776618512311663,0.061335132742335464,-0.2883881504682319,,,Tier 2 - Strong
165,Ryan Thompson,ARI,Pitcher,RP,,,,6.27578,30.7767,,,0.263694,,,3.0631,0.0,50.1719,4.10006,1.36249,62.0,2.26,12.878,1.5064409449786533,311.5999999999999,0.127577,,,,-0.7013491910761157,-0.7238769077006327,-0.06840378582727887,-0.4779134506198795,,,Tier 2 - Strong
166,Brandon Eisert,CHW,Pitcher,RP,,,,7.79333,28.6157,,,0.244643,,,2.8685,0.0,56.5981,3.97238,1.32237,60.0,0.0,11.4156,1.5011359455960616,280.40000000000003,0.256902,,,,-0.7013491910761157,-0.5880855242723366,0.21988485188536355,-0.025847157987057705,,,Tier 2 - Strong
167,Matt Gage,SFG,Pitcher,RP,,,,5.90489,25.9047,,,0.25083,,,2.7411,0.0,49.2651,3.80972,1.33809,56.0,0.0,10.304,1.4998287821111527,269.6000000000001,0.14527,,,,-0.7013491910761157,-0.743038406952567,0.5871548222044289,-0.20297781900869158,,,Tier 2 - Strong
168,Sal Frelick,MIL,Batter,Batter,,,,8.1369,50.5348,46.268,13.3886,0.270838,0.337357,0.389421,,,67.0067,,,,,,1.498212936747189,512.6,1.68,-1.5232658935006291,-0.9947425212831867,-1.2385344726041245,,,,,,,Tier 2 - Strong
169,Spencer Bivens,SFG,Pitcher,RP,,,,7.98,34.9893,,,0.263314,,,3.2954,0.0,53.2877,4.12715,1.36247,70.0,1.197,14.1341,1.4910413703806191,321.8,-0.0402145,,,,-0.7013491910761157,-0.6580372524633409,-0.12957028955249464,-0.4776880935447894,,,Tier 2 - Strong
170,Carlos Vargas,SEA,Pitcher,RP,,,,5.91111,26.111,,,0.251875,,,2.7635,0.0,46.3431,3.83255,1.33223,56.0,0.0,10.0012,1.469798787701855,263.20000000000005,-0.0179271,,,,-0.7013491910761157,-0.8047828939553805,0.5356069713352279,-0.13694819600698846,,,Tier 2 - Strong
171,Mike Vasil,CHW,Pitcher,RP,1.0,0.6897719537503053,Nick & Alex Gianaris,9.28,37.4147,,,0.255917,,,3.2931,0.0,59.1723,4.33044,1.37918,72.0,2.914,15.6633,1.4497545088097277,335.90000000000015,0.0535928,,,,-0.7013491910761157,-0.5336903639565793,-0.5885787259607258,-0.6659739297834352,,,Tier 2 - Strong
172,Erik Sabrowski,CLE,Pitcher,RP,,,,7.40811,28.4924,,,0.221745,,,2.9735,0.0,70.1071,3.90564,1.37935,61.0,0.0,13.7034,1.4204974668713235,320.70000000000005,0.149608,,,,-0.7013491910761157,-0.30262820910429755,0.37057707996291417,-0.6678894649217099,,,Tier 2 - Strong
173,Jordan Romano,LAA,Pitcher,RP,,,,7.47389,26.5195,,,0.23546,,,2.6124,0.0,58.5658,4.04933,1.2882,55.0,0.0,9.9741,1.41917463931867,282.5,0.379774,,,,-0.7013491910761157,-0.546506254225986,0.046139467549618396,0.35917540480615173,,,Tier 2 - Strong
174,Jung Hoo Lee,SFG,Batter,Batter,7.1,5.004161915738911,Jake Levine & Johnny Drago,8.5712,59.5818,45.7309,8.7632,0.273459,0.334528,0.411085,,,55.3137,,,,,,1.4188189989754996,555.8,2.35679,-1.4612093780931505,-0.38095672860365415,-1.2771819178118216,,,,,,,Tier 2 - Strong
